"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|SE3","10.08.2022 06:00 - 10.08.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","456","n/e","6415","243","n/e","12","n/e","n/e","741"
"BZN|SE3","10.08.2022 07:00 - 10.08.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","524","n/e","6417","258","n/e","51","n/e","n/e","680"
"BZN|SE3","10.08.2022 08:00 - 10.08.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","834","n/e","6212","279","n/e","106","n/e","n/e","611"
"BZN|SE3","10.08.2022 09:00 - 10.08.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","896","n/e","5894","314","n/e","170","n/e","n/e","609"
"BZN|SE3","10.08.2022 10:00 - 10.08.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","966","n/e","5692","329","n/e","247","n/e","n/e","606"
"BZN|SE3","10.08.2022 11:00 - 10.08.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","970","n/e","5613","346","n/e","313","n/e","n/e","591"
"BZN|SE3","10.08.2022 12:00 - 10.08.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","943","n/e","5508","353","n/e","361","n/e","n/e","647"
"BZN|SE3","10.08.2022 13:00 - 10.08.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","908","n/e","5502","355","n/e","376","n/e","n/e","697"
"BZN|SE3","10.08.2022 14:00 - 10.08.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","898","n/e","5507","358","n/e","365","n/e","n/e","792"
"BZN|SE3","10.08.2022 15:00 - 10.08.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","826","n/e","5503","349","n/e","319","n/e","n/e","890"
"BZN|SE3","10.08.2022 16:00 - 10.08.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","817","n/e","5501","333","n/e","250","n/e","n/e","1027"
"BZN|SE3","10.08.2022 17:00 - 10.08.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","766","n/e","5485","310","n/e","168","n/e","n/e","1077"
"BZN|SE3","10.08.2022 18:00 - 10.08.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","864","n/e","5487","288","n/e","89","n/e","n/e","1098"
"BZN|SE3","10.08.2022 19:00 - 10.08.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","655","n/e","5503","267","n/e","25","n/e","n/e","1146"
"BZN|SE3","10.08.2022 20:00 - 10.08.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","500","n/e","5506","248","n/e","3","n/e","n/e","1239"
"BZN|SE3","10.08.2022 21:00 - 10.08.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","445","n/e","5510","234","n/e","0","n/e","n/e","1407"
"BZN|SE3","10.08.2022 22:00 - 10.08.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","404","n/e","5506","229","n/e","0","n/e","n/e","1539"
"BZN|SE3","10.08.2022 23:00 - 11.08.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","395","n/e","5564","217","n/e","0","n/e","n/e","1582"
"BZN|SE3","11.08.2022 00:00 - 11.08.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","392","n/e","5512","217","n/e","0","n/e","n/e","1629"
"BZN|SE3","11.08.2022 01:00 - 11.08.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","417","n/e","5513","218","n/e","0","n/e","n/e","1638"
"BZN|SE3","11.08.2022 02:00 - 11.08.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","415","n/e","5513","218","n/e","0","n/e","n/e","1641"
"BZN|SE3","11.08.2022 03:00 - 11.08.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","388","n/e","5509","218","n/e","0","n/e","n/e","1614"
"BZN|SE3","11.08.2022 04:00 - 11.08.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","388","n/e","5494","219","n/e","0","n/e","n/e","1619"
"BZN|SE3","11.08.2022 05:00 - 11.08.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","395","n/e","5514","238","n/e","2","n/e","n/e","1540"
"BZN|SE3","11.08.2022 06:00 - 11.08.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","416","n/e","5516","258","n/e","18","n/e","n/e","1417"
"BZN|SE3","11.08.2022 07:00 - 11.08.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","454","n/e","5516","285","n/e","75","n/e","n/e","1166"
"BZN|SE3","11.08.2022 08:00 - 11.08.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","594","n/e","5511","308","n/e","156","n/e","n/e","984"
"BZN|SE3","11.08.2022 09:00 - 11.08.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","719","n/e","5492","330","n/e","246","n/e","n/e","885"
"BZN|SE3","11.08.2022 10:00 - 11.08.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","802","n/e","5511","347","n/e","320","n/e","n/e","855"
"BZN|SE3","11.08.2022 11:00 - 11.08.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","806","n/e","5511","357","n/e","379","n/e","n/e","842"
"BZN|SE3","11.08.2022 12:00 - 11.08.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","676","n/e","5508","359","n/e","403","n/e","n/e","817"
"BZN|SE3","11.08.2022 13:00 - 11.08.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","628","n/e","5506","353","n/e","406","n/e","n/e","852"
"BZN|SE3","11.08.2022 14:00 - 11.08.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","553","n/e","5484","347","n/e","390","n/e","n/e","877"
"BZN|SE3","11.08.2022 15:00 - 11.08.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","534","n/e","5494","343","n/e","345","n/e","n/e","927"
"BZN|SE3","11.08.2022 16:00 - 11.08.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","524","n/e","5498","331","n/e","270","n/e","n/e","959"
"BZN|SE3","11.08.2022 17:00 - 11.08.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","634","n/e","5498","310","n/e","179","n/e","n/e","946"
"BZN|SE3","11.08.2022 18:00 - 11.08.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","833","n/e","5496","288","n/e","95","n/e","n/e","879"
"BZN|SE3","11.08.2022 19:00 - 11.08.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","854","n/e","5493","249","n/e","25","n/e","n/e","844"
"BZN|SE3","11.08.2022 20:00 - 11.08.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","606","n/e","5494","232","n/e","3","n/e","n/e","898"
"BZN|SE3","11.08.2022 21:00 - 11.08.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","507","n/e","5498","227","n/e","0","n/e","n/e","973"
"BZN|SE3","11.08.2022 22:00 - 11.08.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","447","n/e","5499","225","n/e","0","n/e","n/e","1082"
"BZN|SE3","11.08.2022 23:00 - 12.08.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","436","n/e","5563","225","n/e","0","n/e","n/e","1154"
"BZN|SE3","12.08.2022 00:00 - 12.08.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","412","n/e","5495","232","n/e","0","n/e","n/e","1198"
"BZN|SE3","12.08.2022 01:00 - 12.08.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","396","n/e","5504","232","n/e","0","n/e","n/e","1158"
"BZN|SE3","12.08.2022 02:00 - 12.08.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","388","n/e","5505","232","n/e","0","n/e","n/e","1139"
"BZN|SE3","12.08.2022 03:00 - 12.08.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","388","n/e","5505","232","n/e","0","n/e","n/e","1078"
"BZN|SE3","12.08.2022 04:00 - 12.08.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","389","n/e","5493","232","n/e","0","n/e","n/e","1018"
"BZN|SE3","12.08.2022 05:00 - 12.08.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","385","n/e","5499","237","n/e","2","n/e","n/e","958"
"BZN|SE3","12.08.2022 06:00 - 12.08.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","543","n/e","5505","253","n/e","18","n/e","n/e","778"
"BZN|SE3","12.08.2022 07:00 - 12.08.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","768","n/e","5505","276","n/e","75","n/e","n/e","583"
"BZN|SE3","12.08.2022 08:00 - 12.08.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","977","n/e","5503","301","n/e","151","n/e","n/e","415"
"BZN|SE3","12.08.2022 09:00 - 12.08.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1097","n/e","5489","332","n/e","245","n/e","n/e","322"
"BZN|SE3","12.08.2022 10:00 - 12.08.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1012","n/e","5490","349","n/e","324","n/e","n/e","245"
"BZN|SE3","12.08.2022 11:00 - 12.08.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1032","n/e","5498","371","n/e","383","n/e","n/e","201"
"BZN|SE3","12.08.2022 12:00 - 12.08.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1014","n/e","5497","374","n/e","408","n/e","n/e","171"
"BZN|SE3","12.08.2022 13:00 - 12.08.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","881","n/e","5495","375","n/e","409","n/e","n/e","177"
"BZN|SE3","12.08.2022 14:00 - 12.08.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","858","n/e","5485","369","n/e","387","n/e","n/e","191"
"BZN|SE3","12.08.2022 15:00 - 12.08.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","909","n/e","5481","347","n/e","338","n/e","n/e","211"
"BZN|SE3","12.08.2022 16:00 - 12.08.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","973","n/e","5494","330","n/e","262","n/e","n/e","228"
"BZN|SE3","12.08.2022 17:00 - 12.08.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1058","n/e","5494","251","n/e","172","n/e","n/e","246"
"BZN|SE3","12.08.2022 18:00 - 12.08.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1066","n/e","5494","238","n/e","90","n/e","n/e","247"
"BZN|SE3","12.08.2022 19:00 - 12.08.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","967","n/e","5495","232","n/e","24","n/e","n/e","280"
"BZN|SE3","12.08.2022 20:00 - 12.08.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","696","n/e","5497","213","n/e","3","n/e","n/e","335"
"BZN|SE3","12.08.2022 21:00 - 12.08.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","610","n/e","5497","225","n/e","0","n/e","n/e","373"
"BZN|SE3","12.08.2022 22:00 - 12.08.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","566","n/e","5531","213","n/e","0","n/e","n/e","391"
"BZN|SE3","12.08.2022 23:00 - 13.08.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","480","n/e","5563","213","n/e","0","n/e","n/e","388"
"BZN|SE3","13.08.2022 00:00 - 13.08.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","384","n/e","5499","224","n/e","0","n/e","n/e","360"
"BZN|SE3","13.08.2022 01:00 - 13.08.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","359","n/e","5502","224","n/e","0","n/e","n/e","325"
"BZN|SE3","13.08.2022 02:00 - 13.08.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","356","n/e","5506","224","n/e","0","n/e","n/e","327"
"BZN|SE3","13.08.2022 03:00 - 13.08.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","354","n/e","5506","224","n/e","0","n/e","n/e","333"
"BZN|SE3","13.08.2022 04:00 - 13.08.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","352","n/e","5483","224","n/e","0","n/e","n/e","349"
"BZN|SE3","13.08.2022 05:00 - 13.08.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","353","n/e","5501","228","n/e","1","n/e","n/e","342"
"BZN|SE3","13.08.2022 06:00 - 13.08.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","355","n/e","5504","238","n/e","16","n/e","n/e","271"
"BZN|SE3","13.08.2022 07:00 - 13.08.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","374","n/e","5504","254","n/e","71","n/e","n/e","199"
"BZN|SE3","13.08.2022 08:00 - 13.08.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","485","n/e","5502","285","n/e","146","n/e","n/e","150"
"BZN|SE3","13.08.2022 09:00 - 13.08.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","656","n/e","5503","310","n/e","235","n/e","n/e","118"
"BZN|SE3","13.08.2022 10:00 - 13.08.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","739","n/e","5473","324","n/e","316","n/e","n/e","119"
"BZN|SE3","13.08.2022 11:00 - 13.08.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","767","n/e","5495","336","n/e","369","n/e","n/e","147"
"BZN|SE3","13.08.2022 12:00 - 13.08.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","632","n/e","5493","340","n/e","388","n/e","n/e","161"
"BZN|SE3","13.08.2022 13:00 - 13.08.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","614","n/e","5490","340","n/e","394","n/e","n/e","196"
"BZN|SE3","13.08.2022 14:00 - 13.08.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","552","n/e","5489","338","n/e","377","n/e","n/e","233"
"BZN|SE3","13.08.2022 15:00 - 13.08.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","522","n/e","5457","330","n/e","333","n/e","n/e","258"
"BZN|SE3","13.08.2022 16:00 - 13.08.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","612","n/e","5478","313","n/e","260","n/e","n/e","277"
"BZN|SE3","13.08.2022 17:00 - 13.08.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","800","n/e","5479","290","n/e","171","n/e","n/e","272"
"BZN|SE3","13.08.2022 18:00 - 13.08.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","856","n/e","5482","269","n/e","89","n/e","n/e","245"
"BZN|SE3","13.08.2022 19:00 - 13.08.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","846","n/e","5483","247","n/e","23","n/e","n/e","238"
"BZN|SE3","13.08.2022 20:00 - 13.08.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","671","n/e","5488","232","n/e","3","n/e","n/e","262"
"BZN|SE3","13.08.2022 21:00 - 13.08.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","578","n/e","5493","228","n/e","0","n/e","n/e","273"
"BZN|SE3","13.08.2022 22:00 - 13.08.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","518","n/e","5513","226","n/e","0","n/e","n/e","251"
"BZN|SE3","13.08.2022 23:00 - 14.08.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","457","n/e","5563","222","n/e","0","n/e","n/e","228"
"BZN|SE3","14.08.2022 00:00 - 14.08.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","417","n/e","5515","222","n/e","0","n/e","n/e","208"
"BZN|SE3","14.08.2022 01:00 - 14.08.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","408","n/e","5519","222","n/e","0","n/e","n/e","199"
"BZN|SE3","14.08.2022 02:00 - 14.08.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","409","n/e","5519","222","n/e","0","n/e","n/e","160"
"BZN|SE3","14.08.2022 03:00 - 14.08.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","409","n/e","5521","222","n/e","0","n/e","n/e","143"
"BZN|SE3","14.08.2022 04:00 - 14.08.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","414","n/e","5501","222","n/e","0","n/e","n/e","131"
"BZN|SE3","14.08.2022 05:00 - 14.08.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","413","n/e","5520","226","n/e","1","n/e","n/e","120"
"BZN|SE3","14.08.2022 06:00 - 14.08.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","416","n/e","5523","235","n/e","16","n/e","n/e","105"
"BZN|SE3","14.08.2022 07:00 - 14.08.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","458","n/e","5523","254","n/e","73","n/e","n/e","94"
"BZN|SE3","14.08.2022 08:00 - 14.08.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","471","n/e","5521","274","n/e","150","n/e","n/e","66"
"BZN|SE3","14.08.2022 09:00 - 14.08.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","484","n/e","5522","298","n/e","243","n/e","n/e","46"
"BZN|SE3","14.08.2022 10:00 - 14.08.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","484","n/e","5497","312","n/e","320","n/e","n/e","50"
"BZN|SE3","14.08.2022 11:00 - 14.08.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","477","n/e","5517","325","n/e","377","n/e","n/e","67"
"BZN|SE3","14.08.2022 12:00 - 14.08.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","416","n/e","5514","332","n/e","398","n/e","n/e","87"
"BZN|SE3","14.08.2022 13:00 - 14.08.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","400","n/e","5511","333","n/e","401","n/e","n/e","113"
"BZN|SE3","14.08.2022 14:00 - 14.08.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","402","n/e","5507","339","n/e","379","n/e","n/e","141"
"BZN|SE3","14.08.2022 15:00 - 14.08.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","408","n/e","5482","327","n/e","325","n/e","n/e","159"
"BZN|SE3","14.08.2022 16:00 - 14.08.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","517","n/e","5497","309","n/e","252","n/e","n/e","171"
"BZN|SE3","14.08.2022 17:00 - 14.08.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","577","n/e","5495","287","n/e","163","n/e","n/e","195"
"BZN|SE3","14.08.2022 18:00 - 14.08.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","623","n/e","5497","265","n/e","80","n/e","n/e","268"
"BZN|SE3","14.08.2022 19:00 - 14.08.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","622","n/e","5497","244","n/e","18","n/e","n/e","385"
"BZN|SE3","14.08.2022 20:00 - 14.08.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","572","n/e","5497","230","n/e","3","n/e","n/e","534"
"BZN|SE3","14.08.2022 21:00 - 14.08.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","542","n/e","5499","228","n/e","0","n/e","n/e","691"
"BZN|SE3","14.08.2022 22:00 - 14.08.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","455","n/e","5499","225","n/e","0","n/e","n/e","813"
"BZN|SE3","14.08.2022 23:00 - 15.08.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","386","n/e","5563","219","n/e","0","n/e","n/e","873"
"BZN|SE3","15.08.2022 00:00 - 15.08.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","339","n/e","5506","234","n/e","0","n/e","n/e","889"
"BZN|SE3","15.08.2022 01:00 - 15.08.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","332","n/e","5508","224","n/e","0","n/e","n/e","849"
